"","School","Conf","W","L","PPG","PPG_Allowed","Pace","MOV","SOS","OSRS","DSRS","Adj_ORtg","Adj_DRtg","year"
"239","Northern Kentucky","Horizon",11,21,65.3,69.3,70.6,-4.03,-3.97,-1.67,-6.91,89.1,101.85,2025
"240","Delaware","CAA",13,17,63.1,64.3,69.7,-1.2,-7.47,-3.74,-4.93,86.23,99.04,2025
"241","Texas A&M-Corpus Christi","Southland",15,17,61.2,58.4,70.5,2.84,-5.4,-8.72,0,79.98,92.38,2025
"242","Northern Illinois","MAC",13,17,67.5,71.1,71.6,-3.6,-3.43,-0.54,-8.27,89.14,102.04,2025
"243","Long Beach State","Big West",16,14,68.2,68.7,74.9,-0.53,-5.84,1.07,-9.97,87.18,99.15,2025
"244","Bellarmine","A-Sun",18,15,74.5,73.1,74.9,1.42,-8.34,3.28,-12.26,89.81,102.35,2025
"245","UTEP","CUSA",11,19,60.5,66.1,69.1,-5.57,-1.98,-5.16,-3.9,87.01,100.76,2025
"246","Florida International","CUSA",11,19,64,66.6,72.4,-2.63,-2.67,-4.26,-4.82,84.85,98.43,2025
"247","Robert Morris","Horizon",15,16,60.4,61.7,68.3,-1.32,-7.02,-8.84,-0.35,82.92,96.2,2025
"248","Sam Houston","CUSA",13,17,60.7,63.1,73.7,-2.43,-2.37,-7.04,-2.15,79.5,92.62,2025
"249","California Baptist","WAC",12,19,65.9,73.5,72.9,-7.58,-1.83,-0.29,-9.12,89.52,103,2025
"250","South Dakota","Summit",11,20,65.8,72.2,70.1,-6.39,0.21,-3.34,-6.1,89.21,103.59,2025
"251","Western Michigan","MAC",12,18,57.6,64,66.8,-6.4,-2.11,-9.88,0.39,84.44,98.64,2025
"252","Omaha","Summit",14,17,67.7,73.5,74.4,-5.81,-0.08,-1.57,-7.96,86.19,98.83,2025
"253","Cornell","Ivy",7,20,52.7,59.9,64,-7.22,-2.32,-12.35,2.8,80.98,95.76,2025
"254","Texas State","Sun Belt",13,17,62.1,66.2,71.4,-4.03,-2.37,-7.35,-2.2,82.43,96.16,2025
"255","San Diego","WCC",7,24,60.5,65,68.8,-4.52,-1.83,-6.38,-3.18,84.73,99.03,2025
"256","Towson","CAA",12,20,59.2,62.1,69.8,-2.97,-6.59,-7.97,-1.59,80.99,94.9,2025
"257","Cal Poly","Big West",14,18,57.6,60.2,68.6,-2.59,-4.33,-9.38,-0.32,81.54,95.71,2025
"258","Austin Peay","A-Sun",13,18,59.1,63.8,68.7,-4.71,-5.15,-10.8,0.79,81.5,95.23,2025
"259","Longwood","Big South",22,12,68.9,59.3,75.4,9.56,-15.53,-5.82,-4.36,79.57,94.81,2025
"260","Southern Mississippi","Sun Belt",10,21,61,67.4,70.3,-6.39,-1.81,-7.75,-2.47,83.86,98.62,2025
"261","Siena","MAAC",17,14,64.6,65.8,70.3,-1.16,-9.21,-3.02,-7.35,87.97,102.45,2025
"262","Monmouth","CAA",16,15,62.3,63.2,68.6,-0.94,-9.48,-5.7,-4.71,84.94,99.8,2025
"263","Furman","Southern",16,16,67.8,64.6,71.5,3.19,-7.77,-2.54,-7.88,85.43,100.63,2025
"264","Elon","CAA",15,15,58.5,61.7,69.7,-3.23,-5.68,-10.43,-0.11,78.33,93.6,2025
"265","Bryant","AmEast",17,15,58,59.2,65.7,-1.25,-8.64,-9.07,-1.61,82.73,98.77,2025
"266","Pepperdine","WCC",8,22,56.3,65.6,66.9,-9.33,-1.45,-9.5,-1.28,81.43,97.86,2025
"267","Kansas City","Summit",12,21,65.6,70.2,72.7,-4.61,-1.48,-4.69,-6.19,85.64,100.91,2025
"268","Stony Brook","CAA",12,18,58.9,61.5,66.1,-2.6,-7.13,-8.04,-3.08,83.96,100.72,2025
"269","Marist","MAAC",16,15,57.9,59,66.8,-1.06,-10.09,-10.34,-0.82,81.04,97.13,2025
"270","Loyola (IL)","A-10",13,17,58.1,64,67.8,-5.83,-3.94,-9.16,-2.03,82.76,99.25,2025
"271","Binghamton","AmEast",15,15,59.8,58,65,1.87,-9.42,-8.42,-2.82,85.16,101.46,2025
"272","San Jose State","MWC",10,22,65.3,72.1,72.7,-6.75,-1.36,-2.02,-9.3,86.16,102.04,2025
"273","Indiana State","MVC",4,28,65.8,78.1,75.9,-12.38,0.98,-0.21,-11.18,85.33,100.41,2025
"274","William & Mary","CAA",16,19,61.9,67.1,71.2,-5.11,-5.47,-4.3,-7.15,83.12,99.82,2025
"275","Detroit Mercy","Horizon",15,15,63.9,70,73,-6.1,-4.4,-4.7,-6.91,82.33,98.32,2025
"276","Hofstra","CAA",14,16,58.4,62.1,67.2,-3.77,-7.97,-9.71,-2.03,79.65,96.7,2025
"277","Western Carolina","Southern",13,17,69.9,68.3,71.5,1.57,-6.79,-2.28,-9.51,87.59,103.72,2025
"278","NJIT","AmEast",11,19,63.7,65,69.1,-1.37,-10.55,-2.91,-9,85.5,103.39,2025
"279","North Alabama","A-Sun",13,17,66.9,68.2,69.6,-1.33,-8.08,-4.95,-7.02,87.76,104.99,2025
"280","Stetson","A-Sun",16,15,67.6,69,73.3,-1.42,-7.4,-4.04,-8.22,84.72,101.93,2025
"281","Samford","Southern",12,19,66.9,70.9,71.6,-3.94,-1.58,-3.48,-8.8,84.75,101.43,2025
"282","Akron","MAC",10,21,62.6,67.7,69.5,-5.13,-4.7,-6.18,-6.21,85.05,103.27,2025
"283","La Salle","A-10",10,23,56.6,66.9,71.1,-10.24,-0.31,-8.44,-3.97,78.86,96.42,2025
"284","Merrimack","MAAC",14,17,59.5,62.9,70.5,-3.42,-8.99,-8.26,-4.15,80.08,97.46,2025
"285","Utah State","MWC",4,27,65.5,78,75,-12.55,0.07,0.15,-12.63,85.66,102.57,2025
"286","Milwaukee","Horizon",8,24,60.9,68.1,68.5,-7.22,-4.39,-7.32,-5.33,83.27,101.48,2025
"287","UNC Wilmington","CAA",14,18,64.2,66.4,71.9,-2.22,-6.5,-4.62,-8.17,83.01,100.97,2025
"288","Grambling","SWAC",15,15,66.8,65.7,78.5,1.1,-8.24,-4.46,-8.37,79.92,96.92,2025
"289","IU Indianapolis","Horizon",9,21,63.4,70.8,71.8,-7.4,-5.51,-3.55,-9.36,83.95,102.66,2025
"290","Southern Utah","WAC",9,21,60,66.7,69,-6.7,-2.53,-8.56,-4.4,82.41,101.5,2025
"291","West Georgia","A-Sun",13,17,67.3,68.7,71.6,-1.4,-8.26,-4.53,-9.02,83.59,102.44,2025
"292","Loyola (MD)","Patriot",9,21,56.4,61,65,-4.63,-7.55,-11.95,-1.91,80.67,101.58,2025
"293","Texas Southern","SWAC",17,16,66.2,67.5,75.2,-1.36,-9.62,-4.66,-9.25,80.71,99.68,2025
"294","Boston University","Patriot",12,19,57.7,64.4,66.1,-6.65,-7.26,-8.65,-5.26,83.22,103.88,2025
"295","Youngstown State","Horizon",12,19,59.7,62.8,69.5,-3.1,-6.36,-11.17,-2.76,78,97.54,2025
"296","Maryland-Baltimore County","AmEast",14,15,57.3,59.1,66.5,-1.83,-8.19,-11.45,-2.67,78.68,100.03,2025
"297","Florida A&M","SWAC",9,21,65,66.7,72.5,-1.77,-10.12,-6.38,-7.84,82.17,102.26,2025
"298","Jackson State","SWAC",16,15,59,63.5,70.6,-4.48,-10.05,-10.46,-4.07,79.32,99.09,2025
"299","Wright State","Horizon",10,22,63.4,71.5,72,-8.03,-6.36,-5.41,-9.21,83.5,103.62,2025
"300","Sacred Heart","MAAC",9,20,58.9,64.2,70.5,-5.34,-8.5,-8.92,-5.72,79.23,99.54,2025
"301","New Orleans","Southland",5,24,60.6,72.1,75.5,-11.59,-3.13,-4.19,-10.53,79.48,98.44,2025
"302","Tennessee State","OVC",10,21,64.7,72.6,75,-7.94,-6.25,-4.9,-9.88,80.42,100.51,2025
"303","Oakland","Horizon",9,22,59.4,71.1,69.5,-11.68,-1.52,-8.02,-7.03,81.13,103.01,2025
"304","Dartmouth","Ivy",8,19,54.2,62.3,65,-8.07,-2.44,-13.36,-1.75,77.4,101.09,2025
"305","New Hampshire","AmEast",10,20,53,58.5,64.9,-5.47,-7.85,-14.3,-0.9,75.75,98.36,2025
"306","Evansville","MVC",7,25,61.6,74.4,75.1,-12.75,-1,-6.46,-8.77,78.53,99.37,2025
"307","Portland State","Big Sky",4,24,55.9,68.2,65.4,-12.36,-2.89,-10.56,-4.69,82.15,104.79,2025
"308","Saint Peter's","MAAC",11,19,53.2,58.7,64.2,-5.5,-9.75,-15.19,-0.06,79.34,101.73,2025
"309","East Texas A&M","Southland",7,22,62.9,70.1,72.1,-7.21,-4.8,-5.89,-10.2,82.87,104.43,2025
"310","Lafayette","Patriot",10,21,56.4,66.7,65.3,-10.39,-6.06,-10.52,-5.92,82.84,108.06,2025
"311","South Alabama","Sun Belt",6,24,62.6,73.7,73.6,-11.13,-3.12,-5.71,-10.84,81.14,103.55,2025
"312","Iona","MAAC",11,21,55.6,62.8,67.4,-7.19,-9.51,-12.78,-3.92,78.67,102.16,2025
"313","Radford","Big South",14,17,62.5,65.5,69.7,-3.06,-10.46,-9.55,-7.14,79.63,103.12,2025
"314","Cal State Fullerton","Big West",7,23,58.4,63.7,69.2,-5.3,-7.83,-10.33,-6.78,78.54,103.32,2025
"315","Mercer","Southern",8,22,52.5,64.1,66.8,-11.63,-5.69,-14.24,-3.08,75.57,101.24,2025
"316","Alcorn State","SWAC",14,18,59.6,65.3,70.2,-5.75,-8.76,-10.72,-6.64,80.24,104.62,2025
"317","Hampton","CAA",8,23,58.3,68.2,71.2,-9.9,-6.84,-9.66,-7.75,76.93,101.92,2025
"318","Eastern Michigan","MAC",2,27,60,76.7,69.2,-16.69,-0.73,-5.79,-11.63,86.22,111.25,2025
"319","Charleston Southern","Big South",14,16,57.3,65.8,70.4,-8.47,-9.16,-11.59,-6.03,77.44,101.88,2025
"320","Yale","Ivy",4,23,53.2,70.1,68.9,-16.96,-0.76,-10.53,-7.19,78.01,103.89,2025
"321","Morehead State","OVC",10,20,67.6,72.7,76,-5.13,-7.45,-5.98,-11.77,79.55,103.61,2025
"322","Utah Tech","WAC",6,25,62.8,74.7,74.5,-11.94,-3.82,-5.36,-12.73,80.98,105.8,2025
"323","SIU Edwardsville","OVC",6,23,62.9,73.6,72.7,-10.69,-6.13,-6.35,-12.11,82,107.15,2025
"324","Queens (NC)","A-Sun",10,19,65.3,70,72.7,-4.69,-9.04,-7.3,-11.26,79.19,104.54,2025
"325","Morgan State","MEAC",13,17,59.3,64.9,71.3,-5.57,-9.99,-11.54,-7.16,75.32,101.49,2025
"326","Gardner-Webb","Big South",11,18,66.1,70.7,70.7,-4.52,-13.3,-4.76,-13.97,83.94,110.21,2025
"327","St. Bonaventure","A-10",6,24,53.1,69.2,68.1,-16.13,-2.65,-11.89,-6.89,77.52,105.56,2025
"328","Bethune-Cookman","SWAC",10,21,60.4,62.4,72.6,-1.97,-11.26,-12.21,-6.6,73.7,99.96,2025
"329","Canisius","MAAC",10,21,55.1,64.7,69.9,-9.68,-9.26,-13.46,-5.48,73.95,100.62,2025
"330","Winthrop","Big South",16,15,60.8,61.3,70.4,-0.48,-13.91,-13.91,-5.21,75.87,103,2025
"331","Ohio","MAC",6,23,58.2,73.2,72.2,-14.93,-1.53,-9.55,-9.59,77.54,104.16,2025
"332","Houston Christian","Southland",6,23,49.1,63.7,68.5,-14.59,-2.91,-16.77,-2.37,71.17,99.07,2025
"333","McNeese State","Southland",10,21,61.7,67.5,74.7,-5.77,-4.82,-9.32,-10.02,76.01,101.59,2025
"334","Southern Illinois","MVC",4,26,57.7,76.4,72.5,-18.7,1.15,-10.07,-9.37,77.31,104.33,2025
"335","Southeast Missouri State","OVC",6,23,61.5,73.9,75.6,-12.38,-5.27,-9.06,-10.88,77.23,103.14,2025
"336","Stonehill","NEC",17,16,63.6,66.2,68.3,-2.58,-16.14,-8.1,-12.04,81.95,110.59,2025
"337","Rider","MAAC",7,22,56,65.1,71,-9.14,-11.14,-12.77,-7.51,73.4,102.24,2025
"338","Central Connecticut State","NEC",11,19,61.3,66.9,68.9,-5.67,-13.86,-10.34,-10.8,79.09,109.03,2025
"339","North Florida","A-Sun",5,26,62,73.8,72,-11.77,-4.91,-10.38,-11.43,78.67,108.94,2025
"340","Massachusetts-Lowell","AmEast",3,25,47.3,62.3,65.8,-15,-7.12,-18.61,-3.51,67.14,100.72,2025
"341","Mercyhurst","NEC",9,18,65,68.1,73,-3.11,-15.16,-8.45,-14.42,76.51,108.85,2025
"342","Seattle","WAC",4,26,58,74,73.4,-15.93,-4.94,-10.81,-12.17,74.72,106.01,2025
"343","Cal State Bakersfield","Big West",2,28,49.9,67.3,70,-17.4,-5.99,-16.68,-6.72,69.84,102.74,2025
"344","North Carolina Central","MEAC",9,21,60.7,79.2,79.2,-18.53,-3.78,-6.76,-17.4,73.2,103.87,2025
"345","Prairie View","SWAC",10,19,59.9,67.2,72.5,-7.34,-11.49,-14.02,-10.2,73.53,107.42,2025
"346","Chicago State","NEC",7,26,60.6,76.5,73.2,-15.88,-8.7,-8.69,-15.89,74.54,107.65,2025
"347","Mississippi Valley State","SWAC",8,23,59.6,73.9,74.5,-14.29,-10.37,-9.92,-14.75,75.5,108.44,2025
"348","Cal State Northridge","Big West",4,25,55.4,74.1,74.2,-18.69,-6.15,-11.39,-14.62,71.34,106.27,2025
"349","American","Patriot",1,29,54,72.5,70.3,-18.47,-7.71,-12.89,-13.28,72.3,109.64,2025
"350","Saint Francis (PA)","NEC",11,19,54.8,65.9,66.8,-11.1,-15.24,-17.19,-9.15,70.75,108.95,2025
"351","Arkansas-Pine Bluff","SWAC",3,25,53.5,66.2,71.4,-12.68,-10.63,-16.68,-9.8,67.64,104.52,2025
"352","Presbyterian","Big South",6,24,55.3,66.7,70.6,-11.43,-14.03,-16.1,-10.44,69.6,107.92,2025
"353","Northeastern","CAA",3,25,49.9,67.7,66,-17.79,-8.83,-17.77,-8.84,72.07,111.68,2025
"354","South Carolina Upstate","Big South",9,21,53.3,67.4,70.1,-14.13,-10.69,-18.56,-8.24,67.93,105.36,2025
"355","Le Moyne","NEC",7,24,53.9,69,66,-15.1,-12.1,-16.43,-10.76,72.99,112.91,2025
"356","UNC Asheville","Big South",4,27,58.2,67.2,71.3,-9,-14.09,-14.6,-12.87,70.58,109.1,2025
"357","Alabama State","SWAC",6,24,49,70.5,70.2,-21.5,-4.21,-19.43,-8.42,67.73,106.54,2025
"358","Niagara","MAAC",3,25,57.1,77.8,79,-20.64,-6.4,-10.86,-17.73,69.07,105.8,2025
"359","Wagner","NEC",8,21,59,66.4,69.2,-7.41,-16,-17.21,-12.05,68.27,110.2,2025
"360","Long Island University","NEC",6,24,53.4,67.5,67.1,-14.13,-15.43,-18.11,-11.45,68.49,110.98,2025
"361","South Carolina State","MEAC",2,29,49.8,71,70.5,-21.16,-10.51,-20,-11.68,66.55,111.69,2025
"362","Delaware State","MEAC",5,24,54.5,71.7,71.4,-17.21,-8.36,-17.31,-14.81,68.4,113.75,2025
"363","South Carolina","SEC",38,0,85.4,56.6,74.1,28.89,16.37,26.76,18.51,123.18,63.89,2024
"364","UConn","Big East",33,6,79.7,57.2,71.4,22.46,16.62,22.09,15.56,119.67,68.24,2024
"365","Iowa","Big Ten",34,5,91,71.9,76.7,19.1,17.95,32.73,4.32,126.22,77.96,2024
"366","Texas","Big 12",33,5,80.1,57.7,71.5,22.42,14.05,21.14,15.33,119.18,69.77,2024
"367","LSU","SEC",31,6,85.9,63.3,77.9,22.59,11.46,25.71,8.34,116.35,73.54,2024
"368","UCLA","Pac-12",27,7,77.3,61.1,71.5,16.18,17.82,19.24,14.76,116.39,70.45,2024
"369","Stanford","Pac-12",30,6,77.5,60,68.7,17.47,16.43,20.62,13.28,120.63,73.72,2024
"370","Notre Dame","ACC",28,7,78.6,61.1,74.4,17.51,14.74,19.24,13.02,110.99,68.76,2024
"371","Ohio State","Big Ten",26,6,79.3,64,73.9,15.31,16.76,19.21,12.58,114.76,72.48,2024
"372","NC State","ACC",31,7,73.4,60.7,71.7,12.71,17.7,16.26,14.15,111.22,70.87,2024
"373","USC","Pac-12",29,6,74.9,62.5,70.4,12.43,17.78,17.79,12.41,114.99,73.59,2024
"374","Indiana","Big Ten",26,6,79.5,64.4,71.4,15.13,14.38,18.03,11.47,117.02,77.46,2024
"375","Utah","Pac-12",23,11,77.4,62,69.7,15.38,15.46,18.07,10.62,116.62,77.85,2024
"376","Colorado","Pac-12",24,10,75.2,64.3,71.5,10.94,17.67,17.75,10.86,113.66,74.97,2024
"377","Baylor","Big 12",26,8,74.8,60.4,73.9,14.38,13.86,16.15,12.09,109.11,71.39,2024
"378","Kansas State","Big 12",26,8,71.7,57.9,71.2,13.74,14.42,11.85,16.3,107.44,69.7,2024
"379","Oregon State","Pac-12",27,8,70.9,59.8,67.7,11.17,16.76,13.53,14.41,112.4,74.19,2024
"380","Duke","ACC",22,12,68.2,57.9,69.1,10.32,17.25,10.02,17.55,106.7,69.54,2024
"381","West Virginia","Big 12",25,8,73.7,57.8,73,15.85,11.67,13.54,13.98,107.92,71.62,2024
"382","Virginia Tech","ACC",25,8,75.2,61.7,68.9,13.48,13.4,15.29,11.59,115.94,79.25,2024
"383","Michigan State","Big Ten",22,9,82.8,67,74,15.77,10.91,20.65,6.04,116.31,81.29,2024
"384","Gonzaga","WCC",32,4,80,60.3,68.3,19.67,6.64,17.97,8.33,119.18,82.29,2024
"385","Louisville","ACC",24,10,73.4,63.3,71.6,10.09,14.48,14.18,10.39,111.61,78.33,2024
"386","Tennessee","SEC",20,13,76.3,69.7,74.1,6.58,17.97,17.87,6.68,112.24,80.03,2024
"387","Penn State","Big Ten",22,13,82.7,71.8,77,10.91,12.65,22.4,1.16,112.42,81.95,2024
"388","Oklahoma","Big 12",23,10,76.5,69.1,77.3,7.36,15.85,18.36,4.85,107.34,76.96,2024
"389","Creighton","Big East",26,6,73.4,62.8,67.9,10.59,12.53,14.72,8.4,114.54,82.62,2024
"390","Iowa State","Big 12",21,12,75.4,69.1,72.1,6.24,16.7,16.35,6.59,112.53,81.96,2024
"391","Nebraska","Big Ten",23,12,72.4,64.2,70.5,8.2,14.64,12.43,10.41,108.66,77.44,2024
"392","Maryland","Big Ten",19,14,77.9,73.3,76.2,4.64,17.97,18.54,4.06,109.8,80.4,2024
"393","Washington State","Pac-12",21,15,69.1,61.8,67.6,7.31,14.57,10.26,11.62,108.22,78.61,2024
"394","Alabama","SEC",24,10,73.1,62.2,71.3,10.94,10.84,11.9,9.88,108.04,78.66,2024
"395","Ole Miss","SEC",24,9,68.5,59.4,70.3,9.12,12.19,7.79,13.52,103.19,74.45,2024
"396","Texas A&M","SEC",19,13,68.4,58.7,71,9.66,11.6,7.72,13.54,102.92,74.28,2024
"397","Arizona","Pac-12",18,16,69.9,65.8,70.2,4.09,17.17,12.64,8.61,106.02,77.08,2024
"398","UNC","ACC",20,13,67.8,62.5,70.4,5.27,15.69,9.52,11.44,104.5,76.17,2024
"399","Kansas","Big 12",20,13,68.2,64.3,68.9,3.88,16.46,10.53,9.81,108.48,80.56,2024
"400","Mississippi State","SEC",23,12,75.6,65.8,71.7,9.86,10.19,14.87,5.19,111.26,84.67,2024
"401","Auburn","SEC",20,12,66.4,58.8,72.8,7.56,12.35,6.2,13.71,97.76,71.75,2024
"402","Florida State","ACC",23,11,78.5,71.5,76.5,7.06,12.79,18.8,1.05,107.17,81.23,2024
"403","Syracuse","ACC",24,8,74,65.7,71.7,8.34,11.34,13.2,6.48,108.43,82.4,2024
"404","UNLV","MWC",30,3,79,59.1,70.3,19.97,-0.34,13.71,5.93,111.11,83.6,2024
"405","Illinois","Big Ten",19,15,74.5,67.5,70.8,7.03,12.48,13.13,6.38,110.46,83.92,2024
"406","Michigan","Big Ten",20,14,70,64.3,69.4,5.71,13.39,8.68,10.42,105.27,79.94,2024
"407","Marquette","Big East",23,9,69.6,59.5,70.1,10.13,8.85,9.03,9.95,103.61,78.29,2024
"408","Washington","Pac-12",16,15,64.2,59,65.8,5.16,13.48,5.23,13.42,103.69,78.13,2024
"409","TCU","Big 12",21,12,69.5,60.9,67.9,8.61,10.47,7.6,10.55,106.63,81.97,2024
"410","Miami (FL)","ACC",19,12,66.6,60.4,68.5,6.29,11.11,5.98,11.42,102.61,78.77,2024
"411","Villanova","Big East",22,13,64.8,59.6,65.5,5.2,12.07,6,11.27,104.52,80.38,2024
"412","Princeton","Ivy",25,5,69.2,56.2,65.7,12.97,4.13,6.45,10.65,106.19,81.29,2024
"413","Oklahoma State","Big 12",14,16,69,66.4,71.1,2.53,14.47,9.67,7.33,105.5,82.53,2024
"414","Middle Tennessee","CUSA",30,5,71.4,55.5,66.4,15.86,0.87,5.38,11.35,106.24,81.67,2024
"415","Vanderbilt","SEC",23,10,68.5,62.3,70.6,6.15,10.27,7.31,9.11,101.97,79.97,2024
"416","California","Pac-12",19,15,66.2,65.3,67.4,0.85,14.88,8.6,7.13,105.43,83.89,2024
"417","Virginia","ACC",16,16,72.5,69.1,74.1,3.34,12.26,12.93,2.67,104.25,83.8,2024
"418","Florida","SEC",16,16,74.7,71.3,75.7,3.34,12.01,14.05,1.31,105.53,84.64,2024
"419","Columbia","Ivy",23,7,75.7,63.5,70.3,12.2,2.19,12.69,1.7,109.63,89.84,2024
"420","Green Bay","Horizon",27,7,73.9,58.1,66.7,15.74,-0.81,6.13,8.09,108.34,86.77,2024
"421","Florida Gulf Coast","A-Sun",29,5,74.9,55,68.6,19.85,-2.61,6.19,7.9,105.72,84.81,2024
"422","Minnesota","Big Ten",20,16,69.5,66.1,70.6,3.39,10.64,5.82,8.21,100.86,82.82,2024
"423","Richmond","A-10",29,6,73.1,61,68.3,12.09,1.88,9.81,4.15,107.26,87.32,2024
"424","Seton Hall","Big East",17,15,64.4,59.7,66.9,4.69,8.78,4.24,9.23,99.8,81.16,2024
"425","Purdue","Big Ten",15,19,68.2,68.3,71.2,-0.09,13.38,7.43,5.86,101.16,83.8,2024
"426","South Dakota State","Summit",27,6,73.6,60.2,69.1,13.42,0.47,5.43,7.75,101.41,82.65,2024
"427","Texas Tech","Big 12",17,16,64.9,62.8,69.5,2.03,11.03,4.81,8.26,100.4,83.2,2024
"428","Drake","MVC",29,6,81.2,70,75.6,11.23,1.77,14.43,-1.43,105.03,88.1,2024
"429","Arkansas","SEC",18,15,69.5,68.8,74.6,0.64,12.09,9.07,3.65,99.66,82.92,2024
"430","Georgia Tech","ACC",17,16,67.7,67,70.9,0.73,11.89,7.42,5.2,101.13,84.69,2024
"431","Boston College","ACC",14,19,71,69.7,74,1.3,10.79,10.67,1.43,101.39,85.89,2024
"432","Missouri","SEC",11,19,70,71,72.1,-1.03,12.94,9.47,2.44,103.74,88.76,2024
"433","Saint Joseph's","A-10",28,6,65.3,54.5,64.5,10.85,0.82,1.6,10.07,100.43,82.78,2024
"434","George Mason","A-10",23,8,71.1,58.7,70.4,12.39,0.36,5.83,5.63,99.2,83.05,2024
"435","Toledo","MAC",28,6,72.7,60.1,69.8,12.62,-0.41,6.64,4.68,100.9,85.07,2024
"436","Belmont","MVC",26,9,70.6,62.3,69.5,8.26,2.85,3.87,7.23,100.62,85.34,2024
"437","UCF","Big 12",12,17,64.1,64.6,71,-0.45,12.2,4.38,6.53,97.31,82.92,2024
"438","BYU","Big 12",16,17,65.4,65.7,69.5,-0.33,11.1,5.77,4.99,99.63,85.65,2024
"439","Clemson","ACC",12,19,69.6,70.3,71.4,-0.65,11.18,8.99,1.55,102.83,88.63,2024
"440","Cincinnati","Big 12",14,18,62.4,66,70.5,-3.59,13.48,3.09,6.8,96.68,83.29,2024
"441","Houston","Big 12",14,16,67.7,68.6,73.9,-0.97,10.7,7.37,2.36,96.6,85,2024
"442","Santa Clara","WCC",25,9,69.6,59.1,67.1,10.41,2.32,4.58,5.15,103.26,89.09,2024
"443","St. John's (NY)","Big East",18,15,60.4,58.2,63.6,2.21,7.31,0.06,9.46,99.23,85.68,2024
"444","Marshall","Sun Belt",26,7,85.3,71.8,80.6,13.48,-0.81,16.8,-7.29,102.19,90.99,2024
"445","Georgia","SEC",12,18,63.2,66.9,71.3,-3.7,13.12,2.79,6.63,94.87,83.06,2024
"446","Virginia Commonwealth","A-10",26,6,63.3,53.2,65.5,10.13,-0.05,-1.36,10.5,96.2,82.55,2024
"447","Georgetown","Big East",23,12,57.9,55.1,64.6,2.74,6.39,-3.08,12.21,93.31,80.49,2024
"448","Rhode Island","A-10",21,14,64.1,56.7,66.8,7.46,1.61,0.62,8.44,96.16,83.46,2024
"449","Oregon","Pac-12",11,21,59.8,67.3,68.3,-7.5,16.54,1.81,7.23,96.19,84.61,2024
"450","Stony Brook","CAA",28,5,72.9,57.6,73.1,15.27,-6.32,6.73,2.23,95.3,83.87,2024
"451","Ball State","MAC",28,6,72.7,60.9,71.3,11.76,-2.05,4.47,4.48,99.27,86.62,2024
"452","Temple","AAC",20,12,69.9,62.9,71,7.03,1.84,5.75,3.12,96.17,84.37,2024
"453","North Texas","AAC",23,9,74.3,64.2,73,10.16,0.76,8.46,0.36,99.25,87.52,2024
"454","Cleveland State","Horizon",29,6,74.3,61.4,71.4,12.94,-4.33,6.21,2.41,99.26,87.9,2024
"455","Davidson","A-10",18,8,65,55.4,65.2,9.58,-1.06,0.11,8.41,98.8,86.56,2024
"456","Rice","AAC",19,15,67.2,63,71.1,4.15,3.82,2.73,5.24,95.76,84.71,2024
"457","Arizona State","Pac-12",11,20,61.5,70.1,68.8,-8.65,16.42,4.13,3.64,97.86,88.04,2024
"458","DePaul","Big East",12,20,71.2,71.4,74.5,-0.16,7.74,11.59,-4,98.8,88.95,2024
"459","Eastern Washington","Big Sky",29,6,68.3,56.1,68.6,12.2,-3.31,1.61,5.78,94.37,83.67,2024
"460","Tulsa","AAC",25,10,70.9,66.9,73.8,3.94,3.44,6.8,0.58,96.93,87.55,2024
"461","Portland","WCC",21,13,67.9,62.4,72.5,5.5,3.77,2.82,4.29,91.91,82.52,2024
"462","Harvard","Ivy",16,12,68.9,63.4,69,5.46,1.6,4.59,2.48,98.89,89.41,2024
"463","Wisconsin","Big Ten",15,17,62.7,67.9,71.2,-5.16,12.11,0.24,6.71,92.43,83.95,2024
"464","South Florida","AAC",19,14,64.2,60.2,66.8,4,2.93,-0.56,7.49,96.13,87.2,2024
"465","Northern Iowa","MVC",16,16,73.4,70.5,71.7,2.94,3.79,7.15,-0.42,101.47,92.13,2024
"466","East Carolina","AAC",19,14,65.6,62.8,71.9,2.82,3.69,2.59,3.91,91.88,84.78,2024
"467","Grand Canyon","WAC",24,8,69.5,56.2,68.3,13.28,-5.01,-1.19,7.5,93.78,83.91,2024
"468","Wake Forest","ACC",7,25,59.5,67.6,68.3,-8.06,14.11,-0.12,6.17,95.56,88.42,2024
"469","Troy","Sun Belt",22,12,80.9,75,80.3,5.82,0.21,16.07,-10.03,99.51,92.46,2024
"470","Murray State","MVC",20,12,84.5,75.2,78.7,9.28,-2,16.28,-10.58,102.78,95.75,2024
"471","Montana","Big Sky",23,10,72.5,63.8,68,8.64,-1.64,6.51,-0.83,102.68,94.6,2024
"472","Missouri State","MVC",23,10,69.3,63.6,70.2,5.67,-0.14,1.76,3.77,96.66,88.75,2024
"473","Colorado State","MWC",20,11,68.6,61.2,69,7.39,-1.03,2.22,3.18,96.53,88.92,2024
"474","Wyoming","MWC",18,15,63.8,59.8,64.7,3.97,2.56,-0.79,6,97.82,90.22,2024
"475","Fairfield","MAAC",31,2,72.5,55.2,70.2,17.3,-10.1,2.88,2.14,95.6,89.09,2024
"476","James Madison","Sun Belt",23,12,72.3,66.5,74.2,5.77,1.2,5.26,-0.27,94.81,88.43,2024
"477","North Dakota State","Summit",22,12,75.4,68.5,72,6.97,-0.04,6.09,-1.09,99.83,93.33,2024
