team1,seed1,region,team2,seed2,PPG_team1,PPG_Allowed_team1,Pace_team1,MOV_team1,SOS_team1,OSRS_team1,DSRS_team1,Adj_ORtg_team1,Adj_DRtg_team1,year_team1,PPG_team2,PPG_Allowed_team2,Pace_team2,MOV_team2,SOS_team2,OSRS_team2,DSRS_team2,Adj_ORtg_team2,Adj_DRtg_team2,year_team2,PPG_diff,PPG_Allowed_diff,Pace_diff,MOV_diff,SOS_diff,OSRS_diff,DSRS_diff,Adj_ORtg_diff,Adj_DRtg_diff
UCLA,1,SACRAMENTO 2,Oklahoma,4,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,86.7,68.1,81.1,18.61,15.91,27.05,7.48,114.11,71.31,2026,-1.6000000000000085,-11.099999999999994,-11.399999999999991,9.52,4.949999999999999,0.6099999999999994,13.84,18.36,-6.290000000000006
UCLA,1,SACRAMENTO 2,Vanderbilt,2,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,84.7,65.5,73.6,19.16,15.15,25.36,8.96,123.22,78.15,2026,0.3999999999999915,-8.5,-3.8999999999999915,8.969999999999999,5.709999999999999,2.3000000000000007,12.36,9.25,-13.13000000000001
UCLA,1,SACRAMENTO 2,Duke,3,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.1,58.9,71.8,15.22,18.87,16.52,17.57,112.57,67.37,2026,11,-1.8999999999999986,-2.0999999999999943,12.909999999999998,1.9899999999999984,11.14,3.75,19.900000000000006,-2.3500000000000085
UCLA,1,SACRAMENTO 2,Louisville,3,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,79.9,60.8,71.7,19.18,14.35,20.43,13.1,119.11,74.62,2026,5.199999999999989,-3.799999999999997,-2,8.95,6.51,7.23,8.22,13.36,-9.600000000000009
UCLA,1,SACRAMENTO 2,Iowa,2,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,76.8,65.2,72.4,11.63,21.17,18.94,13.86,115.29,71.67,2026,8.299999999999997,-8.200000000000003,-2.700000000000003,16.5,-0.3100000000000023,8.719999999999999,7.460000000000001,17.179999999999993,-6.650000000000006
UCLA,1,SACRAMENTO 2,Ohio State,3,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,81.7,66.2,76.3,15.52,17.1,23.01,9.6,115.61,73.76,2026,3.3999999999999915,-9.200000000000003,-6.599999999999994,12.61,3.759999999999998,4.649999999999999,11.72,16.86,-8.740000000000009
UCLA,1,SACRAMENTO 2,Maryland,5,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,82.3,63.2,73.2,19.03,13.37,22.37,10.04,116.77,73.44,2026,2.799999999999997,-6.200000000000003,-3.5,9.099999999999998,7.49,5.289999999999999,11.280000000000001,15.700000000000003,-8.420000000000002
UCLA,1,SACRAMENTO 2,Minnesota,4,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.9,57.9,68.1,17,15.29,14.94,17.35,116.06,71.3,2026,10.199999999999989,-0.8999999999999986,1.6000000000000085,11.129999999999999,5.57,12.72,3.969999999999999,16.409999999999997,-6.280000000000001
UCLA,1,SACRAMENTO 2,Michigan State,5,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,83,65.9,73.4,17.13,15.09,22.61,9.61,119.68,76.94,2026,2.0999999999999943,-8.900000000000006,-3.700000000000003,11,5.77,5.050000000000001,11.71,12.789999999999992,-11.920000000000002
UCLA,1,SACRAMENTO 2,Texas Christian,3,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,77.6,56.3,70.6,21.26,10.82,15.89,16.19,114.52,71.73,2026,7.5,0.7000000000000028,-0.8999999999999915,6.8699999999999974,10.04,11.77,5.129999999999999,17.950000000000003,-6.710000000000008
UCLA,1,SACRAMENTO 2,West Virginia,4,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,76.3,58.1,72.5,18.18,13.74,16.77,15.15,113.82,71.66,2026,8.799999999999997,-1.1000000000000014,-2.799999999999997,9.95,7.119999999999999,10.89,6.17,18.650000000000006,-6.640000000000001
UCLA,1,SACRAMENTO 2,Kentucky,5,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,75.6,60.2,69.8,15.39,16.07,15.85,15.61,116.1,73.46,2026,9.5,-3.200000000000003,-0.09999999999999432,12.739999999999998,4.789999999999999,11.81,5.710000000000001,16.370000000000005,-8.439999999999998
UCLA,1,SACRAMENTO 2,UNC,4,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,75.4,59,70.2,16.45,12.61,15.06,14.01,111.6,73.02,2026,9.699999999999989,-2,-0.5,11.68,8.25,12.6,7.3100000000000005,20.870000000000005,-8
UCLA,1,SACRAMENTO 2,Ole Miss,5,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,75.4,62,71.5,13.44,14.96,15.7,12.7,112.41,75.48,2026,9.699999999999989,-5,-1.7999999999999972,14.69,5.899999999999999,11.96,8.620000000000001,20.060000000000002,-10.460000000000008
UCLA,1,SACRAMENTO 2,USC,9,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,69.9,62.9,71.9,7.07,21.08,12.47,15.67,108.35,70.55,2026,15.199999999999989,-5.899999999999999,-2.200000000000003,21.06,-0.21999999999999886,15.19,5.65,24.120000000000005,-5.530000000000001
UCLA,1,SACRAMENTO 2,Tennessee,10,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,77,69.4,75.8,7.55,20.45,19.92,8.08,112.31,75.98,2026,8.099999999999994,-12.400000000000006,-6.099999999999994,20.58,0.41000000000000014,7.739999999999998,13.24,20.159999999999997,-10.960000000000008
UCLA,1,SACRAMENTO 2,Notre Dame,6,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,77.9,64.9,73.5,13,14.81,18.2,9.61,113,76.94,2026,7.199999999999989,-7.900000000000006,-3.799999999999997,15.129999999999999,6.049999999999999,9.46,11.71,19.47,-11.920000000000002
UCLA,1,SACRAMENTO 2,Nebraska,11,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,79.3,67.7,72.3,11.63,15.75,19.07,8.31,117.08,80.15,2026,5.799999999999997,-10.700000000000003,-2.5999999999999943,16.5,5.109999999999999,8.59,13.01,15.39,-15.13000000000001
UCLA,1,SACRAMENTO 2,Oregon,8,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.7,64.5,72.8,10.21,16.35,15.53,11.03,109.75,74.34,2026,10.399999999999991,-7.5,-3.0999999999999943,17.919999999999998,4.509999999999998,12.13,10.290000000000001,22.72,-9.320000000000007
UCLA,1,SACRAMENTO 2,NC State,7,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,77.2,66.5,73.2,10.73,15.72,18.06,8.39,112.57,77.78,2026,7.8999999999999915,-9.5,-3.5,17.4,5.139999999999999,9.600000000000001,12.93,19.900000000000006,-12.760000000000005
UCLA,1,SACRAMENTO 2,Washington,6,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,71.7,62.2,68.5,9.48,16.72,12.88,13.32,112.61,76.51,2026,13.399999999999991,-5.200000000000003,1.2000000000000028,18.65,4.140000000000001,14.78,8,19.86,-11.490000000000009
UCLA,1,SACRAMENTO 2,Oklahoma State,8,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,81.5,63.4,72.7,18.06,9.26,18.28,7.37,116.21,82.7,2026,3.5999999999999943,-6.399999999999999,-3,10.07,11.6,9.379999999999999,13.95,16.260000000000005,-17.680000000000007
UCLA,1,SACRAMENTO 2,Illinois,7,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,77.5,66.1,71.8,11.38,14.12,16.24,9.26,113.64,79.66,2026,7.599999999999994,-9.099999999999994,-2.0999999999999943,16.75,6.74,11.420000000000002,12.06,18.83,-14.64
UCLA,1,SACRAMENTO 2,Alabama,6,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,70.1,61.5,69.6,8.58,16.78,11.47,13.89,110.02,75.52,2026,15,-4.5,0.10000000000000853,19.549999999999997,4.079999999999998,16.189999999999998,7.43,22.450000000000003,-10.5
UCLA,1,SACRAMENTO 2,Iowa State,8,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,82.3,67.2,73.5,15.16,9.64,21.26,3.54,117.7,84.45,2026,2.799999999999997,-10.200000000000003,-3.799999999999997,12.969999999999999,11.219999999999999,6.399999999999999,17.78,14.769999999999996,-19.430000000000007
UCLA,1,SACRAMENTO 2,Texas Tech,7,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,72,58.1,71.3,13.91,10.71,10.88,13.74,106.99,74.3,2026,13.099999999999994,-1.1000000000000014,-1.5999999999999943,14.219999999999999,10.149999999999999,16.78,7.58,25.480000000000004,-9.280000000000001
UCLA,1,SACRAMENTO 2,Baylor,6,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,71.4,60,71.9,11.47,12.84,12.2,12.11,105.69,72.88,2026,13.699999999999989,-3,-2.200000000000003,16.659999999999997,8.02,15.46,9.21,26.78,-7.859999999999999
UCLA,1,SACRAMENTO 2,Georgia,7,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,73.6,61.5,71.4,12.1,11.83,12.6,11.33,109.67,77.91,2026,11.5,-4.5,-1.7000000000000028,16.03,9.03,15.06,9.99,22.799999999999997,-12.89
UCLA,1,SACRAMENTO 2,Villanova,10,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,71.8,61.4,71.4,10.47,11.27,12.28,9.47,107.64,77.62,2026,13.299999999999997,-4.399999999999999,-1.7000000000000028,17.659999999999997,9.59,15.38,11.85,24.83,-12.600000000000009
UCLA,1,SACRAMENTO 2,Virginia,10,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,75.3,64.3,69.5,10.97,9.73,13.86,6.84,110.29,82.33,2026,9.799999999999997,-7.299999999999997,0.20000000000000284,17.159999999999997,11.129999999999999,13.8,14.48,22.179999999999993,-17.310000000000002
UCLA,1,SACRAMENTO 2,Syracuse,9,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.5,63.4,72.2,11.06,9.49,13.44,7.12,105.07,78.31,2026,10.599999999999994,-6.399999999999999,-2.5,17.07,11.37,14.22,14.2,27.400000000000006,-13.290000000000006
UCLA,1,SACRAMENTO 2,Virginia Tech,9,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,72.9,61.3,73.1,11.59,8.96,11.29,9.26,103.49,76.88,2026,12.199999999999989,-4.299999999999997,-3.3999999999999915,16.54,11.899999999999999,16.37,12.06,28.980000000000004,-11.86
UCLA,1,SACRAMENTO 2,Colorado,10,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,67.8,60.7,70.4,7.12,13.39,8.04,12.47,103.13,75.76,2026,17.299999999999997,-3.700000000000003,-0.7000000000000028,21.009999999999998,7.469999999999999,19.62,8.85,29.340000000000003,-10.740000000000009
UCLA,1,SACRAMENTO 2,Clemson,8,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,67.7,58.7,65.7,9,9.78,5.93,12.84,107.41,81.67,2026,17.39999999999999,-1.7000000000000028,4,19.13,11.08,21.73,8.48,25.060000000000002,-16.650000000000006
UCLA,1,SACRAMENTO 2,James Madison,12,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.8,61.1,72,13.71,3.98,9.88,7.81,103.79,79.96,2026,10.299999999999997,-4.100000000000001,-2.299999999999997,14.419999999999998,16.88,17.78,13.510000000000002,28.679999999999993,-14.939999999999998
UCLA,1,SACRAMENTO 2,Richmond,11,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,72.6,59,66.8,13.61,3.72,10.09,7.23,109.97,85.55,2026,12.5,-2,2.9000000000000057,14.52,17.14,17.57,14.09,22.5,-20.53
UCLA,1,SACRAMENTO 2,Arizona State,10,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,66.5,60.6,71.6,5.94,11.3,4.94,12.29,98.49,75.55,2026,18.599999999999994,-3.6000000000000014,-1.8999999999999915,22.189999999999998,9.559999999999999,22.72,9.030000000000001,33.980000000000004,-10.530000000000001
UCLA,1,SACRAMENTO 2,South Dakota State,11,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,76.6,61.2,69.8,15.33,1.91,10.75,6.49,108.57,84.39,2026,8.5,-4.200000000000003,-0.09999999999999432,12.799999999999999,18.95,16.91,14.83,23.900000000000006,-19.370000000000005
UCLA,1,SACRAMENTO 2,Princeton,9,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,72.5,60,67,12.52,3.59,9.87,6.23,109.31,86.61,2026,12.599999999999994,-3,2.700000000000003,15.61,17.27,17.79,15.09,23.159999999999997,-21.590000000000003
UCLA,1,SACRAMENTO 2,Rhode Island,11,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,67.7,53.8,65.7,13.91,1.34,3.54,10.35,102.97,82.95,2026,17.39999999999999,3.200000000000003,4,14.219999999999999,19.52,24.12,10.97,29.5,-17.930000000000007
UCLA,1,SACRAMENTO 2,Gonzaga,12,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.4,64.5,70,9.88,3.83,10.43,3.28,105.59,86.8,2026,10.699999999999989,-7.5,-0.29999999999999716,18.25,17.03,17.23,18.04,26.879999999999995,-21.78
UCLA,1,SACRAMENTO 2,Fairfield,11,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,75.5,55.8,69.4,19.72,-7.88,7.72,4.12,104.05,87.57,2026,9.599999999999994,1.2000000000000028,0.29999999999999716,8.41,28.74,19.94,17.2,28.42,-22.549999999999997
UCLA,1,SACRAMENTO 2,Colorado State,12,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,66.5,54.9,66.2,11.65,-0.08,1.15,9.41,99.95,84.68,2026,18.599999999999994,2.1000000000000014,3.5,16.479999999999997,20.939999999999998,26.51,11.91,32.519999999999996,-19.66000000000001
UCLA,1,SACRAMENTO 2,Miami (OH),13,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,71,58.5,70.7,12.53,-1.86,1.89,6.66,95.82,84.13,2026,14.099999999999994,-1.5,-1,15.6,22.72,25.77,14.66,36.650000000000006,-19.11
UCLA,1,SACRAMENTO 2,Murray State,12,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,86.1,73.1,76.2,13,-3.27,16.66,-8.26,106.71,95.98,2026,-1,-16.099999999999994,-6.5,15.129999999999999,24.13,11,29.58,25.760000000000005,-30.960000000000008
UCLA,1,SACRAMENTO 2,Green Bay,13,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,68.7,58.6,68.8,10.06,-2.19,1.49,5.2,95.63,86.51,2026,16.39999999999999,-1.6000000000000014,0.9000000000000057,18.07,23.05,26.17,16.12,36.84,-21.49000000000001
UCLA,1,SACRAMENTO 2,Idaho,13,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,77.1,64.4,75.9,12.71,-4.31,8.33,-1.73,96.28,88.4,2026,8,-7.400000000000006,-6.200000000000003,15.419999999999998,25.169999999999998,19.33,23.05,36.19,-23.38000000000001
UCLA,1,SACRAMENTO 2,Western Illinois,13,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,75.9,60.1,70.8,15.77,-6.3,5.73,0.33,101.16,92.06,2026,9.199999999999989,-3.1000000000000014,-1.0999999999999943,12.36,27.16,21.93,20.990000000000002,31.310000000000002,-27.040000000000006
UCLA,1,SACRAMENTO 2,Vermont,14,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,65.8,51.6,62.8,14.15,-5.9,-3.21,7.94,96.13,88.33,2026,19.299999999999997,5.399999999999999,6.900000000000006,13.979999999999999,26.759999999999998,30.87,13.379999999999999,36.34,-23.310000000000002
UCLA,1,SACRAMENTO 2,UTSA,16,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,60,57.8,69.3,2.18,3.54,-5.21,9.68,89.36,83.12,2026,25.099999999999994,-0.7999999999999972,0.4000000000000057,25.95,17.32,32.87,11.64,43.11,-18.10000000000001
UCLA,1,SACRAMENTO 2,College of Charleston,14,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.3,58.1,71.1,16.28,-7.85,3.69,0.22,97.5,92.15,2026,10.799999999999997,-1.1000000000000014,-1.3999999999999915,11.849999999999998,28.71,23.97,21.1,34.97,-27.13000000000001
UCLA,1,SACRAMENTO 2,California Baptist,16,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,72.8,66.3,74.7,6.52,-2.63,6.58,-2.7,94.92,90.49,2026,12.299999999999997,-9.299999999999997,-5,21.61,23.49,21.08,24.02,37.55,-25.47
UCLA,1,SACRAMENTO 2,Missouri State,16,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,65.7,61,71.9,4.68,-0.89,0.13,3.65,90.35,85.75,2026,19.39999999999999,-4,-2.200000000000003,23.45,21.75,27.53,17.67,42.120000000000005,-20.730000000000004
UCLA,1,SACRAMENTO 2,UC San Diego,14,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,71.1,61.9,72,9.19,-4.21,3.22,0.51,94.03,88.96,2026,14,-4.899999999999999,-2.299999999999997,18.939999999999998,25.07,24.44,20.81,38.44,-23.939999999999998
UCLA,1,SACRAMENTO 2,Jacksonville,15,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,72.9,66.7,76.7,6.22,-4.48,5.5,-4.98,91.31,91.2,2026,12.199999999999989,-9.700000000000003,-7,21.91,25.34,22.16,26.3,41.16,-26.180000000000007
UCLA,1,SACRAMENTO 2,High Point,15,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,74.2,58.8,72.7,15.44,-13.2,1.93,-2.07,91.78,92.89,2026,10.899999999999991,-1.7999999999999972,-3,12.69,34.06,25.73,23.39,40.69,-27.870000000000005
UCLA,1,SACRAMENTO 2,FDU,15,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,69.1,51.3,64.8,17.79,-16.93,-5.32,4.23,92.91,92.76,2026,16,5.700000000000003,4.900000000000006,10.34,37.79,32.980000000000004,17.09,39.56,-27.74000000000001
UCLA,1,SACRAMENTO 2,Howard,14,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,66.9,59.9,72.2,7,-8.71,-1.29,-0.42,88.63,91.86,2026,18.19999999999999,-2.8999999999999986,-2.5,21.13,29.57,28.95,21.740000000000002,43.84,-26.840000000000003
UCLA,1,SACRAMENTO 2,Holy Cross,15,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,61.3,56.8,67.5,4.5,-6.24,-4.8,3.07,85.92,88.94,2026,23.799999999999997,0.20000000000000284,2.200000000000003,23.63,27.1,32.46,18.25,46.55,-23.92
UCLA,1,SACRAMENTO 2,Stephen F. Austin,16,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,75.3,66.4,76,8.91,-9.08,5.89,-7.69,93.62,96.55,2026,9.799999999999997,-9.400000000000006,-6.299999999999997,19.22,29.939999999999998,21.77,29.01,38.849999999999994,-31.53
UCLA,1,SACRAMENTO 2,Southern,16,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,61.9,59.1,72,2.81,-7.29,-7.63,0.7,82.34,91.91,2026,23.199999999999996,-2.1000000000000014,-2.299999999999997,25.32,28.15,35.29,20.62,50.129999999999995,-26.89
UCLA,1,SACRAMENTO 2,Samford,16,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,60.2,64.7,66.7,-4.47,-4.44,-7.43,-4.92,84.75,103.24,2026,24.89999999999999,-7.700000000000003,3,32.6,25.3,35.09,26.240000000000002,47.72,-38.22
South Carolina,1,SACRAMENTO 4,UConn,1,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,88.8,50.4,73.6,38.38,13.53,29.58,22.33,128.73,59.13,2026,-2.5,7.5,-0.09999999999999432,-10.030000000000001,5.730000000000002,-1.0999999999999979,-3.1899999999999977,-1.7399999999999949,5.57
South Carolina,1,SACRAMENTO 4,UCLA,1,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,85.1,57,69.7,28.13,20.86,27.66,21.32,132.47,65.02,2026,1.2000000000000028,0.8999999999999986,3.799999999999997,0.22000000000000242,-1.5999999999999979,0.8200000000000003,-2.1799999999999997,-5.480000000000004,-0.3199999999999932
South Carolina,1,SACRAMENTO 4,LSU,2,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,94.5,60.8,78.6,33.63,13.18,33.96,12.85,125.67,68.06,2026,-8.200000000000003,-2.8999999999999986,-5.099999999999994,-5.280000000000001,6.080000000000002,-5.48,6.290000000000001,1.3199999999999932,-3.3599999999999994
South Carolina,1,SACRAMENTO 4,Texas,1,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,85,56.6,73.3,28.32,18.19,26.21,20.31,125.14,64.05,2026,1.2999999999999972,1.2999999999999972,0.20000000000000284,0.030000000000001137,1.0700000000000003,2.2699999999999996,-1.1699999999999982,1.8499999999999943,0.6500000000000057
South Carolina,1,SACRAMENTO 4,Michigan,2,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,83.6,63,75.1,20.68,18.86,24.62,14.92,118.19,66.93,2026,2.700000000000003,-5.100000000000001,-1.5999999999999943,7.670000000000002,0.40000000000000213,3.8599999999999994,4.220000000000001,8.799999999999997,-2.230000000000004
South Carolina,1,SACRAMENTO 4,Oklahoma,4,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,86.7,68.1,81.1,18.61,15.91,27.05,7.48,114.11,71.31,2026,-0.4000000000000057,-10.199999999999996,-7.599999999999994,9.740000000000002,3.3500000000000014,1.4299999999999997,11.66,12.879999999999995,-6.609999999999999
South Carolina,1,SACRAMENTO 4,Vanderbilt,2,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,84.7,65.5,73.6,19.16,15.15,25.36,8.96,123.22,78.15,2026,1.5999999999999943,-7.600000000000001,-0.09999999999999432,9.190000000000001,4.110000000000001,3.120000000000001,10.18,3.769999999999996,-13.450000000000003
South Carolina,1,SACRAMENTO 4,Duke,3,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,74.1,58.9,71.8,15.22,18.87,16.52,17.57,112.57,67.37,2026,12.200000000000003,-1,1.7000000000000028,13.13,0.39000000000000057,11.96,1.5700000000000003,14.420000000000002,-2.6700000000000017
South Carolina,1,SACRAMENTO 4,Louisville,3,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,79.9,60.8,71.7,19.18,14.35,20.43,13.1,119.11,74.62,2026,6.3999999999999915,-2.8999999999999986,1.7999999999999972,9.170000000000002,4.910000000000002,8.05,6.040000000000001,7.8799999999999955,-9.920000000000002
South Carolina,1,SACRAMENTO 4,Iowa,2,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,76.8,65.2,72.4,11.63,21.17,18.94,13.86,115.29,71.67,2026,9.5,-7.300000000000004,1.0999999999999943,16.72,-1.9100000000000001,9.54,5.280000000000001,11.699999999999989,-6.969999999999999
South Carolina,1,SACRAMENTO 4,Ohio State,3,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,81.7,66.2,76.3,15.52,17.1,23.01,9.6,115.61,73.76,2026,4.599999999999994,-8.300000000000004,-2.799999999999997,12.830000000000002,2.16,5.469999999999999,9.540000000000001,11.379999999999995,-9.060000000000002
South Carolina,1,SACRAMENTO 4,Maryland,5,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,82.3,63.2,73.2,19.03,13.37,22.37,10.04,116.77,73.44,2026,4,-5.300000000000004,0.29999999999999716,9.32,5.890000000000002,6.109999999999999,9.100000000000001,10.219999999999999,-8.739999999999995
South Carolina,1,SACRAMENTO 4,Minnesota,4,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,74.9,57.9,68.1,17,15.29,14.94,17.35,116.06,71.3,2026,11.399999999999991,0,5.400000000000006,11.350000000000001,3.9700000000000024,13.540000000000001,1.7899999999999991,10.929999999999993,-6.599999999999994
South Carolina,1,SACRAMENTO 4,Michigan State,5,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,83,65.9,73.4,17.13,15.09,22.61,9.61,119.68,76.94,2026,3.299999999999997,-8.000000000000007,0.09999999999999432,11.220000000000002,4.170000000000002,5.870000000000001,9.530000000000001,7.309999999999988,-12.239999999999995
South Carolina,1,SACRAMENTO 4,Texas Christian,3,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,77.6,56.3,70.6,21.26,10.82,15.89,16.19,114.52,71.73,2026,8.700000000000003,1.6000000000000014,2.9000000000000057,7.09,8.440000000000001,12.59,2.9499999999999993,12.469999999999999,-7.030000000000001
South Carolina,1,SACRAMENTO 4,West Virginia,4,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,76.3,58.1,72.5,18.18,13.74,16.77,15.15,113.82,71.66,2026,10,-0.20000000000000284,1,10.170000000000002,5.520000000000001,11.71,3.99,13.170000000000002,-6.959999999999994
South Carolina,1,SACRAMENTO 4,Kentucky,5,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,75.6,60.2,69.8,15.39,16.07,15.85,15.61,116.1,73.46,2026,10.700000000000003,-2.3000000000000043,3.700000000000003,12.96,3.1900000000000013,12.63,3.530000000000001,10.89,-8.759999999999991
South Carolina,1,SACRAMENTO 4,UNC,4,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,75.4,59,70.2,16.45,12.61,15.06,14.01,111.6,73.02,2026,10.899999999999991,-1.1000000000000014,3.299999999999997,11.900000000000002,6.650000000000002,13.42,5.130000000000001,15.39,-8.319999999999993
South Carolina,1,SACRAMENTO 4,Ole Miss,5,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,75.4,62,71.5,13.44,14.96,15.7,12.7,112.41,75.48,2026,10.899999999999991,-4.100000000000001,2,14.910000000000002,4.300000000000001,12.780000000000001,6.440000000000001,14.579999999999998,-10.780000000000001
South Carolina,1,SACRAMENTO 4,USC,9,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,69.9,62.9,71.9,7.07,21.08,12.47,15.67,108.35,70.55,2026,16.39999999999999,-5,1.5999999999999943,21.28,-1.8199999999999967,16.009999999999998,3.4700000000000006,18.64,-5.849999999999994
South Carolina,1,SACRAMENTO 4,Tennessee,10,86.3,57.9,73.5,28.35,19.26,28.48,19.14,126.99,64.7,2026,77,69.4,75.8,7.55,20.45,19.92,8.08,112.31,75.98,2026,9.299999999999997,-11.500000000000007,-2.299999999999997,20.8,-1.1899999999999977,8.559999999999999,11.06,14.679999999999993,-11.280000000000001
