"","School","Conf","W","L","PPG","PPG_Allowed","Pace","MOV","SOS","OSRS","DSRS","Adj_ORtg","Adj_DRtg","year"
"753","Ohio State","Big Ten",17,15,78.8,73.5,68.5,5.28,12.58,11.17,6.69,119.97,95.1,2025
"754","Clemson","ACC",27,7,76.1,65.8,65,10.29,7.51,6.65,11.16,119.97,93.42,2025
"755","Saint Mary's","WCC",29,6,72.9,61.1,63.7,11.8,6.46,0.74,16.69,116.46,90.09,2025
"756","UNC","ACC",23,14,80.7,74.7,70.7,6.05,11.22,13.93,3.35,120.67,96.23,2025
"757","Mississippi State","SEC",21,13,79.5,74.2,69.6,5.35,11.79,11.19,5.95,120.5,96.12,2025
"758","Arkansas","SEC",22,14,76.8,71.4,70.3,5.39,11.7,8.84,8.25,115.46,91.78,2025
"759","Creighton","Big East",25,11,75.5,70,67.7,5.44,11.04,8.48,8.01,119.56,95.8,2025
"760","Georgia","SEC",20,13,75.3,69.9,68.6,5.42,10.94,6.39,9.98,116.91,93.81,2025
"761","Texas","SEC",19,16,78.5,72.6,68.4,5.86,9.79,10.1,5.55,119.9,97.71,2025
"762","Xavier","Big East",22,12,78.1,71.6,69.4,6.53,8.72,10.04,5.21,118.33,96.79,2025
"763","New Mexico","MWC",27,8,80.5,70.6,72.8,9.91,6.52,11.21,3.99,113.6,92.88,2025
"764","West Virginia","Big 12",19,13,68.2,64.8,65.2,3.34,11.54,1.02,13.87,111.92,90.71,2025
"765","Oklahoma","SEC",20,14,78.3,74.6,69.9,3.65,11.22,9.95,4.92,119.8,98.64,2025
"766","Vanderbilt","SEC",20,13,78.9,74.3,69.8,4.61,10.05,11.19,3.47,119.24,98.55,2025
"767","Indiana","Big Ten",19,13,74.7,72,69.1,2.63,12,6.93,7.7,115.04,94.3,2025
"768","VCU","A-10",28,7,76.9,62.9,66.6,14.06,1.3,4.63,9.82,115.77,94.17,2025
"769","Northwestern","Big Ten",17,16,72.4,69.2,66.1,3.27,11.13,4.33,10.08,115.21,94.6,2025
"770","Southern Methodist","ACC",24,11,79.9,71.3,69.3,8.63,5.72,10.06,4.29,117.4,97.67,2025
"771","Cincinnati","Big 12",19,16,71.2,66.2,66.6,4.94,9.28,2.64,11.59,113.12,93.03,2025
"772","Colorado State","MWC",26,10,75.2,67.3,66.3,7.89,6.05,5.99,7.95,117.67,97.14,2025
"773","Boise State","MWC",26,11,75.8,66.9,66.3,8.84,5.75,6,7.86,118.9,98.73,2025
"774","Nebraska","Big Ten",21,14,76,72.6,69,3.4,10.46,7.19,6.67,115.1,95.53,2025
"775","Penn State","Big Ten",16,15,79.1,73.2,71,5.87,7.7,9.56,4.01,116.29,97.96,2025
"776","Utah State","MWC",26,8,79.9,70,67.2,9.85,5.35,10.45,3.11,121.61,102.01,2025
"777","Villanova","Big East",21,15,74,68.2,63.8,5.83,7.45,5.24,8.04,120.7,101.01,2025
"778","Pitt","ACC",17,15,75.9,70.8,66.8,5.03,8.24,6.74,6.53,117.05,98.55,2025
"779","Santa Clara","WCC",21,13,81.9,73,70.1,8.97,4.25,10.32,2.91,118.14,99.39,2025
"780","USC","Big Ten",17,18,76.7,74.6,69,2.11,10.86,8.99,3.98,117.71,99.58,2025
"781","Iowa","Big Ten",17,16,82.5,79.7,71.4,2.79,10.06,13.48,-0.63,122.11,104.66,2025
"782","San Diego State","MWC",21,10,70.8,64.6,66.4,6.13,8.14,1.33,11.44,110.64,91.84,2025
"783","UC-San Diego","Big West",30,5,79.3,61.8,67.4,17.54,-1.92,3.54,9.09,114.19,95.59,2025
"784","Memphis","AAC",29,6,79.9,73.4,71.2,6.49,5.66,9.16,2.99,114.34,97.25,2025
"785","Utah","Big 12",16,17,75.5,72.6,69.3,2.94,8.5,7.06,4.37,113.93,98.04,2025
"786","Kansas State","Big 12",16,17,70.8,69.6,67.9,1.21,9.67,3.1,7.78,112.06,96.8,2025
"787","Arizona State","Big 12",13,20,74.1,76.8,70.1,-2.7,13.32,6.92,3.7,113.1,97.79,2025
"788","UCF","Big 12",20,17,79.8,80.4,72.5,-0.62,11.22,13.12,-2.53,116.3,100.37,2025
"789","TCU","Big 12",16,16,67.6,68.7,67.1,-1.16,11.64,0.41,10.08,108.96,93.86,2025
"790","San Francisco","WCC",25,10,76,69.1,69,6.86,3.87,4.35,6.11,111.96,96.99,2025
"791","Rutgers","Big Ten",15,17,77,77.6,69.4,-0.53,10.94,9.6,0.81,115.83,101.41,2025
"792","Butler","Big East",15,20,74.7,74.9,67.6,-0.11,10.14,7.93,2.1,117.84,103.58,2025
"793","LSU","SEC",14,18,73.8,73.6,69.5,0.25,9.68,4.92,5.02,110.8,97.15,2025
"794","South Carolina","SEC",12,20,69.8,71.4,66.8,-1.66,11.55,1.36,8.53,111.03,96.93,2025
"795","Wake Forest","ACC",21,11,70.2,68,67.9,2.16,7.47,0.85,8.78,108.31,94.46,2025
"796","Colorado","Big 12",14,21,69.7,71.9,68.2,-2.11,11.74,3.16,6.46,110.22,96.47,2025
"797","Drake","MVC",31,4,69.8,58.9,60.2,10.91,1.27,-4.55,14.15,114.41,98.32,2025
"798","Nevada","MWC",17,16,72.3,68.1,64.9,4.18,5.25,2.16,7.27,114.89,101.33,2025
"799","McNeese State","Southland",28,7,76.6,64.5,66.4,12.11,-1.05,2.28,6.85,113.96,100.18,2025
"800","Stanford","ACC",21,14,73.5,70.7,67.1,2.71,6.07,3.36,5.43,114.13,101.39,2025
"801","Oregon State","WCC",20,13,76.2,69,65.1,7.27,2.24,3.7,4.92,117.68,105.02,2025
"802","Minnesota","Big Ten",15,17,68.1,69.7,63.8,-1.66,10.14,-0.22,8.7,111.08,99.32,2025
"803","Florida State","ACC",17,15,74.5,72.5,70.2,2,6.43,4.63,3.8,109.13,97.86,2025
"804","Georgetown","Big East",18,16,72,69.6,68.4,2.41,5.77,2.41,5.77,109.51,98.06,2025
"805","Dayton","A-10",23,11,75.4,70.8,66.1,4.59,4.05,5.28,2.86,116.08,104.18,2025
"806","North Texas","AAC",27,9,68,60.1,61.4,7.83,0.84,-5.5,13.2,111.43,98.65,2025
"807","UC-Irvine","Big West",32,7,75.9,67,69.7,8.95,-0.8,2.48,5.12,106.13,95.57,2025
"808","Liberty","CUSA",28,7,75.9,63.4,67.1,12.46,-0.99,0.68,6.74,111.13,99.63,2025
"809","Saint Joseph's","A-10",22,13,75.1,68.6,68.4,6.43,0.85,3.25,4.03,109.79,99.1,2025
"810","George Mason","A-10",27,9,71.2,63.8,65.3,7.44,0.83,-1.81,9.01,107.03,96.09,2025
"811","Providence","Big East",12,20,71.3,72.5,66.6,-1.16,8.33,2.87,4.3,111.91,101.46,2025
"812","Notre Dame","ACC",15,18,72.6,72.5,65.4,0.15,6.92,2.87,4.2,112.3,102.34,2025
"813","Oklahoma State","Big 12",17,18,73,76.3,71.9,-3.29,10.18,5.51,1.38,108.65,98.58,2025
"814","Yale","Ivy",22,8,81.3,70.1,69,11.23,-3.1,5.25,1.41,113.8,104.15,2025
"815","UNLV","MWC",18,15,69.2,68.1,66,1.12,5.53,-0.44,7.1,109.21,99.61,2025
"816","Bradley","MVC",28,9,76.3,68.5,66.4,7.78,0.24,2.34,4.07,112.27,102.58,2025
"817","Georgia Tech","ACC",17,17,73.1,72.7,69,0.41,5.89,3.2,3.1,108.02,99.32,2025
"818","Washington","Big Ten",13,18,71.6,75.5,68.6,-3.87,10.76,3.69,2.57,111.01,102.33,2025
"819","Arkansas State","Sun Belt",25,11,79.4,70.2,70.4,9.17,-2.4,5.38,0.42,110.44,102.34,2025
"820","Virginia","ACC",15,17,64.8,66.8,61.6,-2,7.71,-4.19,9.9,111.12,102.97,2025
"821","NC State","ACC",12,19,69.6,70.4,65.8,-0.81,6.36,-0.5,6.06,109.41,102.09,2025
"822","California","ACC",14,19,75.6,76.8,67.8,-1.21,6.69,6.04,-0.56,111.19,103.51,2025
"823","DePaul","Big East",14,20,72.4,74.5,67.7,-2.03,7.33,3.91,1.39,110.5,103.42,2025
"824","High Point","Big South",29,6,81.7,68.9,67.1,12.71,-5.19,5.54,-0.24,116.65,108.73,2025
"825","Northern Iowa","MVC",20,13,73.3,67.4,65.7,5.91,0.46,-0.02,5.26,111.02,103.04,2025
"826","Grand Canyon","WAC",26,8,78.3,69.5,72.5,8.79,-2.63,4.5,0.47,106.84,100.59,2025
"827","Syracuse","ACC",14,19,74.7,77.8,68.7,-3.09,8.04,5.4,-0.45,111.08,104.47,2025
"828","UAB","AAC",24,13,82.2,76.3,70.4,5.89,-0.1,8.64,-3.94,115.17,108.14,2025
"829","Washington State","WCC",19,15,78.9,78.6,71.6,0.35,4.32,7.81,-3.13,111.9,105.64,2025
"830","Lipscomb","A-Sun",25,10,78.6,67.7,68,10.89,-4.43,0.5,3.89,110.84,103.94,2025
"831","Florida Atlantic","AAC",18,16,78.7,75.6,69.8,3.18,1.96,6.26,-2.54,111.43,106.24,2025
"832","Troy","Sun Belt",23,11,73.4,65.7,67.5,7.65,-2.1,-2.06,5.61,106.26,100.71,2025
"833","Loyola (IL)","A-10",25,12,73.5,69,67.4,4.54,0.19,0.51,2.9,107.69,102.69,2025
"834","Akron","MAC",28,7,84,75.1,72.5,8.97,-3.75,8.07,-4.85,111.3,106.95,2025
"835","Saint Louis","A-10",19,15,74.3,71.3,68.5,3.06,2.04,1.96,1.08,109.61,104.9,2025
"836","St. Bonaventure","A-10",22,12,68.6,65.2,65.3,3.41,0.07,-4.37,7.29,105.86,101.04,2025
"837","Virginia Tech","ACC",13,19,69.2,73.2,66.1,-4,6.62,-1.02,3.64,107.66,104.48,2025
"838","Middle Tennessee","CUSA",22,12,76.7,72.5,69.2,4.18,1.02,3.61,-1.09,107.83,104.05,2025
"839","Chattanooga","Southern",29,9,79.7,72.9,67.4,6.79,-2.94,5.48,-3.11,114.58,110.85,2025
"840","UNC Wilmington","CAA",27,8,79.2,70.3,67.4,8.91,-3.95,1.25,1.11,110.81,106.99,2025
"841","Wichita State","AAC",19,15,74,73.1,69.4,0.91,1.81,1.91,0.38,106.26,103.05,2025
"842","South Dakota State","Summit",20,12,79.6,73.5,69.7,6.06,-1.82,3.64,-1.49,109.19,106.51,2025
"843","George Washington","A-10",21,13,73.2,68.4,67.5,4.76,-1.7,-0.16,2.16,106.07,102.68,2025
"844","Belmont","MVC",22,11,79.3,76.6,70.4,2.7,-0.12,6.91,-4.97,111.79,108.84,2025
"845","Illinois State","MVC",22,14,75.8,71.8,66.1,3.94,-0.57,1.6,0.31,112.88,109.52,2025
"846","Utah Valley","WAC",25,9,76,68.3,69.4,7.71,-3.31,0.22,1.7,105.09,102.52,2025
"847","Cal State Northridge","Big West",22,11,80.3,72.9,72.8,7.39,-3.36,5.53,-3.7,106.91,104.75,2025
"848","Jacksonville State","CUSA",23,13,73.7,68.4,66,5.25,0.12,-1.63,3.39,108.21,105.48,2025
"849","South Alabama","Sun Belt",21,11,72.9,64.6,64.2,8.38,-4.12,-3.63,5.14,107.17,103.9,2025
"850","Louisiana Tech","CUSA",20,12,73.9,68.4,66.6,5.5,-0.72,-1.8,3.25,107.43,105.58,2025
"851","Kent State","MAC",24,12,73.5,68.3,67.7,5.22,-2.67,-2.98,4.4,104.48,102,2025
"852","Tulane","AAC",19,15,74.5,70.4,68.1,4.12,-0.73,-0.14,1.38,107.41,105.62,2025
"853","Loyola Marymount","WCC",17,15,71.2,71.6,68.7,-0.34,2.94,-2.02,3.22,104.81,103.07,2025
"854","Duquesne","A-10",13,19,69.1,67.3,65.4,1.78,0.89,-3.06,4.24,105.42,103.38,2025
"855","Samford","Southern",22,11,82.9,75.5,71.8,7.39,-3.58,7.03,-5.9,110.61,108.86,2025
"856","North Dakota State","Summit",21,11,81.1,74.6,66.4,6.53,-3.58,3.71,-2.6,114.63,112.99,2025
"857","Northern Colorado","Big Sky",25,10,80.6,72.7,68.8,7.91,-3.84,4.87,-3.77,110.88,109.37,2025
"858","Rhode Island","A-10",18,13,78,75.1,71.2,2.94,-0.91,4.3,-3.25,107.88,106.59,2025
"859","Davidson","A-10",17,16,72.5,70.7,66.6,1.79,0.46,-0.22,1.24,110.16,108.29,2025
"860","North Alabama","A-Sun",24,11,78.7,70.6,67.7,8.06,-5.5,1.68,-0.66,110.45,108.18,2025
"861","St. Thomas","Summit",24,10,83.1,74.8,69.8,8.32,-4.51,4.64,-3.64,112.07,110.54,2025
"862","Cornell","Ivy",18,11,85.1,77.5,72.2,7.55,-3.76,8.02,-7.1,113.2,111.82,2025
"863","New Mexico State","CUSA",17,15,69.7,65.9,67.1,3.72,0.41,-4.99,5.85,104.3,102.24,2025
"864","Murray State","MVC",16,17,71.8,69.2,65.8,2.7,0.4,-1.99,2.8,106.27,104.43,2025
"865","Kennesaw State","CUSA",19,14,76.5,73.2,71.6,3.3,0.83,2.22,-1.72,105.54,104.16,2025
"866","San Jose State","MWC",15,20,72.1,73.4,67.1,-1.23,4.05,0.11,0.39,106.81,106.66,2025
"867","Robert Morris","Horizon",26,9,77,71,68.8,5.97,-4.92,0.71,-0.31,105.49,104.78,2025
"868","Miami (FL)","ACC",7,24,74,80.6,67.6,-6.65,7.03,5.69,-5.31,114.49,114.05,2025
"869","Milwaukee","Horizon",21,11,78.4,71.7,69.9,6.72,-3.79,1.31,-0.96,106.84,106.24,2025
"870","UCSB","Big West",21,13,74.3,68.8,66.9,5.5,-3.5,-1.48,1.76,107.59,107.28,2025
"871","Wofford","Southern",19,16,74.9,70,65.2,4.91,-2.34,-0.86,0.73,110.9,110.82,2025
"872","Furman","Southern",25,10,77.2,69.8,67,7.4,-3.27,-0.06,-0.08,108.37,108.69,2025
"873","Seattle","WAC",14,18,70.4,66.4,67.9,4.03,-1.35,-4.33,4.12,102.91,102.8,2025
"874","Temple","AAC",17,15,78.8,77.7,69.4,1.03,-0.37,4.89,-5.13,108.75,109.07,2025
"875","Boston College","ACC",12,19,70.4,75.8,66.8,-5.39,5.14,0.51,-0.75,105.95,106.08,2025
"876","Seton Hall","Big East",7,25,61.6,70.2,64.7,-8.63,8.36,-6.76,6.5,100.76,101.38,2025
"877","Western Kentucky","CUSA",17,15,74.8,74.8,72.9,0.09,1,1.54,-2.04,103.11,103.3,2025
"878","College of Charleston","CAA",24,9,77.2,73.8,70.3,3.39,-3.38,2.85,-3.45,105,105.98,2025
"879","Illinois-Chicago","MVC",17,14,76,73.7,69.1,2.29,0.58,2.75,-3.37,106.2,107.13,2025
"880","UTEP","CUSA",18,15,72.5,70.8,69.5,1.73,0.34,-0.56,-0.08,104.79,105.31,2025
"881","Wyoming","MWC",12,20,67.2,71.2,65.7,-4,4.21,-5.04,4.37,103.6,104.97,2025
"882","East Carolina","AAC",19,14,75.8,73.8,68,2.06,-0.82,0.09,-0.77,107.04,107.63,2025
"883","Miami (OH)","MAC",25,9,80.6,72.7,70.6,7.85,-5.36,1.95,-2.87,107.26,108.4,2025
"884","Texas A&M-Corpus Christi","Southland",20,14,75.8,67.4,68.5,8.38,-3.39,-0.72,-0.27,106.12,107.1,2025
"885","UNC Greensboro","Southern",20,12,72.9,65.4,65.2,7.5,-4.13,-5.19,4.2,104.5,105.44,2025
"886","Purdue Fort Wayne","Horizon",19,13,80.7,74.6,70.5,6.09,-4.06,4.43,-5.42,108.65,110.37,2025
"887","East Tennessee State","Southern",19,13,71.9,66.5,66.1,5.41,-5.2,-4.14,3.07,105.34,106.21,2025
"888","California Baptist","WAC",17,15,71.3,70,67.5,1.22,-2.35,-2.37,1.23,104.98,106.51,2025
"889","Montana","Big Sky",25,10,76.6,73.3,68,3.29,-1.6,1.44,-2.89,108.88,110.88,2025
"890","UC Riverside","Big West",21,13,74.8,75,68,-0.24,0.38,1.52,-2.98,106.89,108.94,2025
"891","Cleveland State","Horizon",23,13,73.1,66.5,66.7,6.56,-3.85,-4.52,2.98,102.58,104.52,2025
"892","Omaha","Summit",22,13,77.3,75.3,69.1,2.09,-2.43,1.57,-3.17,108.53,110.83,2025
"893","Winthrop","Big South",23,11,84.7,78,74.1,6.71,-4.17,6.44,-8.12,105.72,108.2,2025
"894","James Madison","Sun Belt",20,12,73.9,70.5,65.9,3.41,-2.68,-0.88,-0.84,108.57,110.73,2025
"895","Towson","CAA",22,11,70,66.7,64.1,3.27,-3.57,-5.13,3.21,104.52,107.05,2025
"896","Bryant","AmEast",23,12,81.8,74.2,73.4,7.54,-6.93,3.83,-5.81,103.56,106.56,2025
"897","Rice","AAC",13,19,70.3,70.3,65.9,0,-2.12,-3.1,1.02,104.3,107,2025
"898","Nicholls State","Southland",20,13,74,69.6,68.9,4.45,-2.46,-0.35,-1.78,103.74,106.48,2025
"899","South Florida","AAC",13,19,74.4,74.5,69.7,-0.13,-0.18,-1.22,-0.93,102.89,105.65,2025
"900","Lamar","Southland",20,13,69.9,65.8,66.8,4.12,-2.64,-6.09,3.92,100.18,102.73,2025
"901","Southern Illinois","MVC",14,19,72.9,74.5,68.4,-1.61,1.07,-0.3,-1.93,105.18,107.75,2025
"902","Marshall","Sun Belt",20,13,75.7,71.7,69.2,4.03,-4.52,-0.32,-1.94,103.38,106.11,2025
"903","Cal Poly","Big West",16,19,82.1,82.9,75,-0.8,-0.68,9.63,-12.1,108.09,111.77,2025
"904","UTSA","AAC",12,19,76.7,76.8,70.4,-0.13,0.52,2.66,-5.22,107,110.33,2025
"905","Appalachian State","Sun Belt",17,14,67.8,63.5,64.5,4.26,-3.83,-9.42,6.83,98.99,101.83,2025
"906","Ohio","MAC",16,16,79.8,76.5,71.6,3.28,-4.37,2.89,-5.52,105.2,109.1,2025
"907","Oakland","Horizon",16,18,70.6,71.6,64.6,-1,-0.95,-3.59,0.92,105.22,108.88,2025
"908","Radford","Big South",20,13,74,70.1,64.9,3.85,-3.43,-4.21,1.5,108.02,111.32,2025
"909","Montana State","Big Sky",15,18,71.3,69.6,66.7,1.7,-2.71,-3.52,0.75,104.11,108.04,2025
"910","Pepperdine","WCC",13,22,73.1,76.6,69.5,-3.46,2.56,0.99,-3.81,105.16,109.66,2025
"911","Princeton","Ivy",19,11,73.6,72.1,68.6,1.57,-2.49,-3.11,0.26,103.94,108.09,2025
"912","Sam Houston","CUSA",13,19,75.3,76,69.1,-0.69,1.31,2.29,-5.15,108.5,112.27,2025
"913","Florida Gulf Coast","A-Sun",19,15,72.2,69.7,65.6,2.47,-4.92,-3.58,0.69,105.54,109.19,2025
"914","Valparaiso","MVC",15,19,74.7,73.9,68.5,0.76,-0.12,0.22,-3.11,105.9,109.66,2025
"915","UMass","A-10",12,20,72.9,75,71,-2.06,0.15,0.92,-4,101.54,105.96,2025
"916","Indiana State","MVC",14,18,80.1,79.5,72.4,0.56,-0.65,6.9,-10.06,108.29,111.9,2025
"917","Hawaii","Big West",15,16,70.1,71.2,66.7,-1.13,-1.02,-4.25,0.67,102.41,107.98,2025
"918","Texas State","Sun Belt",16,16,76.2,73.3,67.2,2.91,-3.77,0.66,-4.26,107.37,112.24,2025
"919","Drexel","CAA",18,15,70.4,66.9,64.2,3.48,-5.61,-6.73,3.09,102.21,107.02,2025
"920","La Salle","A-10",14,19,72,74.7,69.6,-2.7,1.02,-1.5,-2.14,102.88,107.74,2025
"921","Norfolk State","MEAC",24,11,77,69.7,68.2,7.31,-6.65,-1.67,-2.05,105.27,110.61,2025
"922","Youngstown State","Horizon",21,13,76.4,71.9,70.6,4.5,-4.98,-2.33,-1.53,100.41,105.93,2025
"923","Eastern Kentucky","A-Sun",18,14,77.8,75.3,68.7,2.59,-4.46,1.6,-5.46,107.4,112.81,2025
"924","Missouri State","MVC",9,23,68,70.9,64.6,-2.91,0.52,-5.82,1.88,100.86,106.45,2025
"925","Idaho State","Big Sky",15,15,74.3,70,66.7,4.37,-4.02,-2.92,-1.03,104.82,110.53,2025
"926","Southeastern Louisiana","Southland",18,14,72.6,69.8,67.5,2.88,-4.67,-3.1,-0.9,103.01,108.57,2025
"927","Jacksonville","A-Sun",19,14,72.1,71.5,68.7,0.58,-3.8,-4.92,0.63,99.92,105.57,2025
"928","Elon","CAA",17,16,73.7,70.2,66.2,3.58,-4.94,-3.45,-0.87,105.66,111.6,2025
"929","Portland State","Big Sky",19,13,75.6,69.6,69.9,5.97,-5.27,-3.91,-0.5,99.2,105.51,2025
"930","Fordham","A-10",12,21,74.3,78,70.5,-3.67,0.59,1.75,-6.19,104.81,111.24,2025
"931","Central Connecticut State","NEC",25,7,72.3,62.9,66.5,9.38,-11.21,-8.12,3.65,98.16,104.24,2025
"932","Central Michigan","MAC",14,17,75.5,72.2,69.6,3.35,-2.8,-2.66,-1.85,102.96,109.02,2025
"933","South Carolina State","MEAC",20,13,79.5,70.4,71.5,9.09,-9.05,-2.34,-2.28,99.81,106.64,2025
"934","Longwood","Big South",18,14,78.3,74.1,70.6,4.16,-5.04,-0.45,-4.18,104.31,110.57,2025
"935","Northeastern","CAA",17,15,70.1,69.7,67.1,0.44,-5.08,-3.56,-1.09,101.13,107.87,2025
"936","Merrimack","MAAC",18,15,65.6,64.2,64.7,1.39,-6.04,-9.46,4.81,97.11,103.53,2025
"937","Dartmouth","Ivy",14,14,77.4,71.9,71.9,5.46,-5.43,-2.29,-2.45,98.22,105.07,2025
"938","Northern Kentucky","Horizon",17,16,71.8,72,67.4,-0.18,-3.14,-4.43,-0.36,101.89,109.16,2025
"939","Southeast Missouri State","OVC",21,12,74,67,69.7,6.97,-7.8,-3.07,-1.77,100.72,107.51,2025
"940","Wright State","Horizon",15,18,77.3,76.4,68.1,0.94,-3.79,1.17,-6.06,107.43,113.92,2025
"941","Hofstra","CAA",15,18,66.7,64.9,64.9,1.85,-3.88,-10.03,5.06,96.28,103.58,2025
"942","Northwestern State","Southland",16,16,67.1,68.9,64.8,-1.81,-1.44,-7.41,2.34,100.74,108.17,2025
"943","Brown","Ivy",14,13,72.2,71.6,67.4,0.63,-4.28,-4.76,-0.44,100.14,107.7,2025
"944","Hampton","CAA",17,16,72.5,70,67,2.48,-4.01,-5.41,0.2,101.86,108.81,2025
"945","Bucknell","Patriot",18,15,74,73.2,67.4,0.88,-6.23,-1.05,-4.3,100.88,108.26,2025
"946","UNC Asheville","Big South",21,11,82.2,76.6,70.8,5.63,-4.71,1.21,-6.56,106.61,113.98,2025
"947","Campbell","CAA",15,17,70.2,67.8,66.5,2.41,-4.96,-6.21,0.82,100.7,108.42,2025
"948","Queens (NC)","A-Sun",20,15,76.7,74.6,69.7,2.11,-4.95,0.19,-5.6,104.61,111.81,2025
"949","Charlotte","AAC",11,22,70.5,74.5,65.4,-4,-0.63,-3.35,-2.1,104.83,112.82,2025
"950","Richmond","A-10",10,22,66.8,71.9,64.8,-5.16,1.45,-5.81,0.33,102.27,110.56,2025
"951","UT Arlington","WAC",13,18,74.3,74.8,69.1,-0.58,-2.83,0.03,-5.58,105.45,113.07,2025
"952","Fresno State","MWC",6,26,70.7,80.7,70.7,-10,4.4,0.87,-6.47,100.74,107.84,2025
"953","Incarnate Word","Southland",19,17,73.9,69.7,65.4,4.19,-5.23,-3.59,-2.02,104.95,113,2025
"954","Kansas City","Summit",13,20,72.3,67.2,66.3,5.09,-3.04,-8.8,3.14,99.22,107.12,2025
"955","South Dakota","Summit",19,14,85.2,83.7,74.7,1.48,-3.49,8.87,-14.56,107.4,115.38,2025
"956","Abilene Christian","WAC",16,16,70.6,70.3,71.1,0.31,-2.39,-5.37,-0.47,96.48,104.92,2025
"957","Cal State Bakersfield","Big West",14,19,73.8,73.6,67.6,0.12,-2.26,-2.67,-3.26,104.65,113.06,2025
"958","Tulsa","AAC",13,20,71.3,73.6,67.6,-2.36,-1.9,-4.36,-1.57,100.54,108.97,2025
"959","Quinnipiac","MAAC",20,13,73.9,71.5,71.6,2.45,-7.72,-0.83,-5.11,100.08,108.41,2025
"960","Evansville","MVC",11,21,66,70.7,67.1,-4.69,0.34,-7.75,1.73,96.55,105.18,2025
"961","Toledo","MAC",18,15,78.9,80.2,69.6,-1.27,-2.78,3.06,-9.09,109.51,118.27,2025
"962","Texas-Rio Grande Valley","Southland",16,15,76.7,74,71.5,2.71,-3.38,0.69,-6.73,103.05,111.11,2025
"963","Delaware","CAA",16,20,77.2,77.9,70.4,-0.64,-4.14,3.27,-9.38,107.04,116.14,2025
"964","SIU-Edwardsville","OVC",22,12,71.6,66.5,67.7,5.18,-7.44,-6.8,0.68,98.49,106.85,2025
"965","William & Mary","CAA",17,15,77.7,76.4,71.2,1.31,-4.26,2.73,-8.99,105.97,114.24,2025
"966","UC-Davis","Big West",15,17,68,70.3,68.6,-2.31,-1.51,-8.18,1.78,95.66,105.01,2025
"967","Northern Arizona","Big Sky",18,16,75.9,71.6,68,4.29,-5.73,-3.51,-3.02,102.5,112.05,2025
"968","Maine","AmEast",20,14,70.9,66.1,67.1,4.74,-8.4,-7.89,1.31,97.9,106.99,2025
"969","Presbyterian","Big South",14,19,74.2,70.9,66.5,3.27,-4.35,-5.76,-0.92,102.59,112.15,2025
"970","Florida International","CUSA",10,23,69.2,72.1,69.6,-2.88,-1.66,-5.76,-0.97,94.74,104.51,2025
"971","Southern","SWAC",20,12,74.8,68.3,70.6,6.5,-7.9,-6.03,-0.8,96.26,105.44,2025
"972","Little Rock","OVC",19,14,69.3,67.2,68.1,2.06,-7.67,-7.91,1.05,97.06,106.15,2025
"973","Pacific","WCC",9,24,69.5,75.8,68.2,-6.21,2.09,-4.67,-2.44,100.61,110.85,2025
"974","Portland","WCC",12,20,72.9,80.4,69.5,-7.5,2.17,0.06,-7.36,103.53,113.63,2025
"975","North Dakota","Summit",12,21,77.3,79.5,70.4,-2.24,-1.49,0.9,-8.29,105.87,116.18,2025
"976","Siena","MAAC",14,18,72.2,72.1,67.6,0.13,-7.58,-3.91,-3.55,100.64,111.63,2025
"977","Georgia State","Sun Belt",14,19,75.1,78.3,69.8,-3.15,-3.01,0.15,-7.65,104.2,114.64,2025
"978","Georgia Southern","Sun Belt",17,16,74.2,75.9,70,-1.7,-5.47,-1.22,-6.31,99.56,110.22,2025
"979","American","Patriot",22,13,68.7,67.7,64.4,1.03,-6.85,-7.82,0.18,101.14,112.13,2025
"980","Massachusetts-Lowell","AmEast",17,15,79.5,74.1,70.3,5.38,-7.6,0.85,-8.49,106.01,116.63,2025
"981","Manhattan","MAAC",17,14,76.3,75.1,67.5,1.23,-8.37,0.59,-8.26,105.38,116.31,2025
"982","Colgate","Patriot",14,19,72.1,72.4,66.9,-0.27,-6.4,-3.46,-4.25,102.15,113.74,2025
"983","Harvard","Ivy",12,15,68.4,72,66.7,-3.59,-3.92,-6.82,-1.06,98.82,110.48,2025
"984","Mount St. Mary's","MAAC",23,13,70.1,70.5,68,-0.39,-6.48,-5.34,-2.56,97.78,109.04,2025
"985","Ball State","MAC",14,17,75.4,74.2,69,1.16,-6.49,-3.8,-4.15,102.42,113.79,2025
"986","Idaho","Big Sky",14,19,73.6,75.5,67.1,-1.91,-3.49,-1.93,-6.08,105.15,117,2025
"987","Stephen F. Austin","Southland",14,17,66.6,68.3,68.2,-1.71,-3.29,-8.35,0.34,93.45,104.77,2025
"988","Tennessee State","OVC",17,16,78.1,73.3,71.6,4.82,-8.71,-0.03,-7.98,100.59,111.56,2025
"989","Vermont","AmEast",21,12,66.6,63.8,64.4,2.82,-7.61,-12.59,4.53,96.42,107.76,2025
"990","Air Force","MWC",4,28,61.9,73.7,64.7,-11.72,3.65,-8.62,0.56,98.77,111.25,2025
"991","Monmouth","CAA",13,20,70.3,75.4,67.3,-5.03,-3.11,-3.19,-4.95,101.62,113,2025
"992","Houston Christian","Southland",12,20,66,69.4,65.3,-3.41,-2.97,-8.56,0.38,98.56,110.85,2025
"993","Gardner-Webb","Big South",11,20,73.8,78.1,70.2,-4.35,-3.86,-2.46,-5.75,100.62,112.23,2025
